datetime,value
2021-02-04 05:00:00,192.1
2021-02-04 06:00:00,219.7
2021-02-04 07:00:00,250.37
2021-02-04 08:00:00,233.27
2021-02-04 09:00:00,215.37
2021-02-04 10:00:00,170.53
2021-02-04 11:00:00,94.9
2021-02-04 12:00:00,107.8
2021-02-04 13:00:00,113.47
2021-02-04 14:00:00,96.43
2021-02-04 15:00:00,98.67
2021-02-04 16:00:00,161.43
2021-02-04 17:00:00,261.0
2021-02-04 18:00:00,328.47
2021-02-04 19:00:00,367.83
2021-02-04 20:00:00,362.3
2021-02-04 21:00:00,316.03
2021-02-04 22:00:00,294.87
2021-02-04 23:00:00,260.97
2021-02-05 00:00:00,232.93
2021-02-05 01:00:00,214.17
2021-02-05 02:00:00,205.4
2021-02-05 03:00:00,195.73
2021-02-05 04:00:00,196.5
2021-02-05 05:00:00,199.53
2021-02-05 06:00:00,225.93
2021-02-05 07:00:00,262.83
2021-02-05 08:00:00,226.5
2021-02-05 09:00:00,153.63
2021-02-05 10:00:00,119.63
2021-02-05 11:00:00,100.07
2021-02-05 12:00:00,82.33
2021-02-05 13:00:00,91.3
2021-02-05 14:00:00,60.7
2021-02-05 15:00:00,86.13
2021-02-05 16:00:00,145.9
2021-02-05 17:00:00,225.6
2021-02-05 18:00:00,285.9
2021-02-05 19:00:00,336.57
2021-02-05 20:00:00,342.47
2021-02-05 21:00:00,325.13
2021-02-05 22:00:00,293.9
2021-02-05 23:00:00,254.47
2021-02-06 00:00:00,229.33
2021-02-06 01:00:00,214.73
2021-02-06 02:00:00,201.87
2021-02-06 03:00:00,199.9
2021-02-06 04:00:00,200.67
2021-02-06 05:00:00,209.37
2021-02-06 06:00:00,214.7
2021-02-06 07:00:00,217.16
2021-02-06 08:00:00,196.83
2021-02-06 09:00:00,143.3
2021-02-06 10:00:00,117.6
2021-02-06 11:00:00,106.8
2021-02-06 12:00:00,107.2
2021-02-06 13:00:00,111.03
2021-02-06 14:00:00,135.3
2021-02-06 15:00:00,145.63
2021-02-06 16:00:00,211.5
2021-02-06 17:00:00,288.83
2021-02-06 18:00:00,362.03
2021-02-06 19:00:00,376.13
2021-02-06 20:00:00,392.93
2021-02-06 21:00:00,355.8
2021-02-06 22:00:00,308.1
2021-02-06 23:00:00,275.33
2021-02-07 00:00:00,246.17
2021-02-07 01:00:00,222.07
2021-02-07 02:00:00,210.9
2021-02-07 03:00:00,201.23
2021-02-07 04:00:00,195.77
2021-02-07 05:00:00,198.03
2021-02-07 06:00:00,208.63
2021-02-07 07:00:00,215.0
2021-02-07 08:00:00,206.47
2021-02-07 09:00:00,162.1
2021-02-07 10:00:00,133.2
2021-02-07 11:00:00,158.77
2021-02-07 12:00:00,108.47
2021-02-07 13:00:00,115.77
2021-02-07 14:00:00,164.63
2021-02-07 15:00:00,199.77
2021-02-07 16:00:00,253.23
2021-02-07 17:00:00,274.03
2021-02-07 18:00:00,329.4
2021-02-07 19:00:00,344.33
2021-02-07 20:00:00,365.3
2021-02-07 21:00:00,346.07
2021-02-07 22:00:00,317.07
2021-02-07 23:00:00,271.77
2021-02-08 00:00:00,243.03
2021-02-08 01:00:00,218.67
2021-02-08 02:00:00,205.1
2021-02-08 03:00:00,188.83
2021-02-08 04:00:00,189.37
2021-02-08 05:00:00,193.7
2021-02-08 06:00:00,213.8
2021-02-08 07:00:00,253.57
2021-02-08 08:00:00,263.8
2021-02-08 09:00:00,255.73
2021-02-08 10:00:00,233.8
2021-02-08 11:00:00,265.8
2021-02-08 12:00:00,243.5
2021-02-08 13:00:00,215.6
2021-02-08 14:00:00,249.77
2021-02-08 15:00:00,255.53
2021-02-08 16:00:00,316.27
2021-02-08 17:00:00,332.13
2021-02-08 18:00:00,348.87
2021-02-08 19:00:00,387.27
2021-02-08 20:00:00,376.86
2021-02-08 21:00:00,328.67
2021-02-08 22:00:00,318.6
2021-02-08 23:00:00,284.5
2021-02-09 00:00:00,260.47
2021-02-09 01:00:00,231.2
2021-02-09 02:00:00,207.77
2021-02-09 03:00:00,197.8
2021-02-09 04:00:00,198.27
2021-02-09 05:00:00,205.1
2021-02-09 06:00:00,224.6
2021-02-09 07:00:00,246.67
2021-02-09 08:00:00,221.63
2021-02-09 09:00:00,176.0
2021-02-09 10:00:00,135.23
2021-02-09 11:00:00,106.63
2021-02-09 12:00:00,75.87
2021-02-09 13:00:00,70.23
2021-02-09 14:00:00,73.1
2021-02-09 15:00:00,115.1
2021-02-09 16:00:00,171.53
2021-02-09 17:00:00,245.23
2021-02-09 18:00:00,327.87
2021-02-09 19:00:00,352.4
2021-02-09 20:00:00,339.1
2021-02-09 21:00:00,302.8
2021-02-09 22:00:00,285.33
2021-02-09 23:00:00,243.3
2021-02-10 00:00:00,221.87
2021-02-10 01:00:00,208.63
2021-02-10 02:00:00,200.93
2021-02-10 03:00:00,194.43
2021-02-10 04:00:00,186.03
2021-02-10 05:00:00,195.5
2021-02-10 06:00:00,227.0
2021-02-10 07:00:00,238.07
2021-02-10 08:00:00,247.43
2021-02-10 09:00:00,252.77
2021-02-10 10:00:00,245.74
2021-02-10 11:00:00,242.77
2021-02-10 12:00:00,238.27
2021-02-10 13:00:00,225.03
2021-02-10 14:00:00,210.06
2021-02-10 15:00:00,245.63
2021-02-10 16:00:00,233.7
2021-02-10 17:00:00,265.83
2021-02-10 18:00:00,338.1
2021-02-10 19:00:00,350.9
2021-02-10 20:00:00,350.93
2021-02-10 21:00:00,321.77
2021-02-10 22:00:00,287.07
2021-02-10 23:00:00,270.13
2021-02-11 00:00:00,239.8
2021-02-11 01:00:00,212.0
2021-02-11 02:00:00,197.17
2021-02-11 03:00:00,187.53
2021-02-11 04:00:00,188.2
2021-02-11 05:00:00,196.97
2021-02-11 06:00:00,220.0
2021-02-11 07:00:00,237.37
2021-02-11 08:00:00,200.43
2021-02-11 09:00:00,167.0
2021-02-11 10:00:00,119.43
2021-02-11 11:00:00,132.73
2021-02-11 12:00:00,127.43
2021-02-11 13:00:00,141.1
2021-02-11 14:00:00,119.8
2021-02-11 15:00:00,152.53
2021-02-11 16:00:00,229.47
2021-02-11 17:00:00,277.83
2021-02-11 18:00:00,371.97
2021-02-11 19:00:00,397.2
2021-02-11 20:00:00,378.8
2021-02-11 21:00:00,354.83
2021-02-11 22:00:00,332.37
2021-02-11 23:00:00,283.43
2021-02-12 00:00:00,237.67
2021-02-12 01:00:00,206.43
2021-02-12 02:00:00,196.53
2021-02-12 03:00:00,188.47
2021-02-12 04:00:00,187.1
2021-02-12 05:00:00,195.97
2021-02-12 06:00:00,221.6
2021-02-12 07:00:00,240.2
2021-02-12 08:00:00,208.5
2021-02-12 09:00:00,147.5
2021-02-12 10:00:00,118.47
2021-02-12 11:00:00,118.03
2021-02-12 12:00:00,122.63
2021-02-12 13:00:00,199.5
2021-02-12 14:00:00,131.7
2021-02-12 15:00:00,122.23
2021-02-12 16:00:00,165.47
2021-02-12 17:00:00,251.9
2021-02-12 18:00:00,317.87
2021-02-12 19:00:00,365.2
2021-02-12 20:00:00,363.87
2021-02-12 21:00:00,335.8
2021-02-12 22:00:00,310.9
2021-02-12 23:00:00,281.63
2021-02-13 00:00:00,255.1
2021-02-13 01:00:00,218.73
2021-02-13 02:00:00,197.73
2021-02-13 03:00:00,182.67
2021-02-13 04:00:00,180.97
2021-02-13 05:00:00,192.27
2021-02-13 06:00:00,201.63
2021-02-13 07:00:00,217.3
2021-02-13 08:00:00,197.53
2021-02-13 09:00:00,166.33
2021-02-13 10:00:00,130.73
2021-02-13 11:00:00,127.0
2021-02-13 12:00:00,89.37
2021-02-13 13:00:00,102.8
2021-02-13 14:00:00,88.87
2021-02-13 15:00:00,109.73
2021-02-13 16:00:00,165.1
2021-02-13 17:00:00,271.73
2021-02-13 18:00:00,354.63
2021-02-13 19:00:00,380.2
2021-02-13 20:00:00,377.07
2021-02-13 21:00:00,351.5
2021-02-13 22:00:00,310.3
2021-02-13 23:00:00,268.77
2021-02-14 00:00:00,250.6
2021-02-14 01:00:00,228.67
2021-02-14 02:00:00,208.37
2021-02-14 03:00:00,195.47
2021-02-14 04:00:00,182.93
2021-02-14 05:00:00,190.2
2021-02-14 06:00:00,207.0
2021-02-14 07:00:00,214.67
2021-02-14 08:00:00,183.37
2021-02-14 09:00:00,225.6
2021-02-14 10:00:00,311.27
2021-02-14 11:00:00,229.0
2021-02-14 12:00:00,151.93
2021-02-14 13:00:00,151.07
2021-02-14 14:00:00,127.8
2021-02-14 15:00:00,256.03
2021-02-14 16:00:00,263.47
2021-02-14 17:00:00,309.7
2021-02-14 18:00:00,379.6
2021-02-14 19:00:00,398.33
2021-02-14 20:00:00,394.1
2021-02-14 21:00:00,373.93
2021-02-14 22:00:00,332.23
2021-02-14 23:00:00,298.77
2021-02-15 00:00:00,271.7
2021-02-15 01:00:00,226.37
2021-02-15 02:00:00,210.27
2021-02-15 03:00:00,202.8
2021-02-15 04:00:00,198.87
2021-02-15 05:00:00,206.0
2021-02-15 06:00:00,226.17
2021-02-15 07:00:00,270.7
2021-02-15 08:00:00,247.8
2021-02-15 09:00:00,267.9
2021-02-15 10:00:00,251.9
2021-02-15 11:00:00,260.4
2021-02-15 12:00:00,283.07
2021-02-15 13:00:00,267.13
2021-02-15 14:00:00,309.8
2021-02-15 15:00:00,341.87
2021-02-15 16:00:00,392.8
2021-02-15 17:00:00,445.1
2021-02-15 18:00:00,502.63
2021-02-15 19:00:00,504.37
2021-02-15 20:00:00,466.73
2021-02-15 21:00:00,456.0
2021-02-15 22:00:00,400.07
2021-02-15 23:00:00,349.67
2021-02-16 00:00:00,306.2
2021-02-16 01:00:00,252.73
2021-02-16 02:00:00,241.2
2021-02-16 03:00:00,228.03
2021-02-16 04:00:00,231.37
2021-02-16 05:00:00,236.83
2021-02-16 06:00:00,276.17
2021-02-16 07:00:00,333.13
2021-02-16 08:00:00,374.37
2021-02-16 09:00:00,392.6
2021-02-16 10:00:00,333.53
2021-02-16 11:00:00,399.5
2021-02-16 12:00:00,415.67
2021-02-16 13:00:00,426.07
2021-02-16 14:00:00,425.63
2021-02-16 15:00:00,403.0
2021-02-16 16:00:00,432.37
2021-02-16 17:00:00,470.53
2021-02-16 18:00:00,544.47
2021-02-16 19:00:00,583.67
2021-02-16 20:00:00,589.6
2021-02-16 21:00:00,554.57
2021-02-16 22:00:00,506.27
2021-02-16 23:00:00,433.73
2021-02-17 00:00:00,381.83
2021-02-17 01:00:00,334.7
2021-02-17 02:00:00,298.7
2021-02-17 03:00:00,276.0
2021-02-17 04:00:00,276.23
2021-02-17 05:00:00,281.67
2021-02-17 06:00:00,317.0
2021-02-17 07:00:00,403.1
2021-02-17 08:00:00,446.47
2021-02-17 09:00:00,424.0
2021-02-17 10:00:00,393.47
2021-02-17 11:00:00,359.97
2021-02-17 12:00:00,363.87
2021-02-17 13:00:00,373.8
2021-02-17 14:00:00,359.53
2021-02-17 15:00:00,345.73
2021-02-17 16:00:00,406.07
2021-02-17 17:00:00,456.13
2021-02-17 18:00:00,547.1
2021-02-17 19:00:00,580.9
2021-02-17 20:00:00,578.93
2021-02-17 21:00:00,545.67
2021-02-17 22:00:00,511.7
2021-02-17 23:00:00,438.43
2021-02-18 00:00:00,390.43
2021-02-18 01:00:00,341.8
2021-02-18 02:00:00,307.53
2021-02-18 03:00:00,290.36
2021-02-18 04:00:00,289.0
2021-02-18 05:00:00,294.9
2021-02-18 06:00:00,340.33
2021-02-18 07:00:00,367.73
2021-02-18 08:00:00,338.6
2021-02-18 09:00:00,320.0
2021-02-18 10:00:00,379.0
2021-02-18 11:00:00,356.8
2021-02-18 12:00:00,303.37
2021-02-18 13:00:00,212.57
2021-02-18 14:00:00,231.57
2021-02-18 15:00:00,270.57
2021-02-18 16:00:00,358.73
2021-02-18 17:00:00,452.5
2021-02-18 18:00:00,528.07
2021-02-18 19:00:00,543.47
2021-02-18 20:00:00,532.5
2021-02-18 21:00:00,504.07
2021-02-18 22:00:00,461.23
2021-02-18 23:00:00,400.2
2021-02-19 00:00:00,334.1
2021-02-19 01:00:00,297.77
2021-02-19 02:00:00,275.83
2021-02-19 03:00:00,267.23
2021-02-19 04:00:00,270.67
2021-02-19 05:00:00,279.8
2021-02-19 06:00:00,296.8
2021-02-19 07:00:00,337.67
2021-02-19 08:00:00,300.8
2021-02-19 09:00:00,273.23
2021-02-19 10:00:00,213.0
2021-02-19 11:00:00,163.3
2021-02-19 12:00:00,137.07
2021-02-19 13:00:00,147.53
2021-02-19 14:00:00,147.1
2021-02-19 15:00:00,164.5
2021-02-19 16:00:00,286.97
2021-02-19 17:00:00,386.23
2021-02-19 18:00:00,460.57
2021-02-19 19:00:00,510.73
2021-02-19 20:00:00,510.27
2021-02-19 21:00:00,476.5
2021-02-19 22:00:00,434.3
2021-02-19 23:00:00,395.63
2021-02-20 00:00:00,341.87
2021-02-20 01:00:00,282.1
2021-02-20 02:00:00,268.8
2021-02-20 03:00:00,262.1
2021-02-20 04:00:00,259.77
2021-02-20 05:00:00,269.87
2021-02-20 06:00:00,279.13
2021-02-20 07:00:00,292.5
2021-02-20 08:00:00,283.43
2021-02-20 09:00:00,238.7
2021-02-20 10:00:00,232.13
2021-02-20 11:00:00,210.2
2021-02-20 12:00:00,153.37
2021-02-20 13:00:00,178.5
2021-02-20 14:00:00,227.0
2021-02-20 15:00:00,266.53
2021-02-20 16:00:00,316.73
2021-02-20 17:00:00,380.63
2021-02-20 18:00:00,440.8
2021-02-20 19:00:00,474.23
2021-02-20 20:00:00,485.07
2021-02-20 21:00:00,471.47
2021-02-20 22:00:00,431.87
2021-02-20 23:00:00,381.23
2021-02-21 00:00:00,327.33
2021-02-21 01:00:00,272.6
2021-02-21 02:00:00,260.13
2021-02-21 03:00:00,245.0
2021-02-21 04:00:00,238.43
2021-02-21 05:00:00,244.73
2021-02-21 06:00:00,272.5
2021-02-21 07:00:00,283.7
2021-02-21 08:00:00,313.33
2021-02-21 09:00:00,354.97
2021-02-21 10:00:00,383.57
2021-02-21 11:00:00,432.4
2021-02-21 12:00:00,437.13
2021-02-21 13:00:00,435.83
2021-02-21 14:00:00,423.43
2021-02-21 15:00:00,375.53
2021-02-21 16:00:00,395.33
2021-02-21 17:00:00,436.37
2021-02-21 18:00:00,479.57
2021-02-21 19:00:00,496.63
2021-02-21 20:00:00,508.73
2021-02-21 21:00:00,455.7
2021-02-21 22:00:00,435.9
2021-02-21 23:00:00,379.5
2021-02-22 00:00:00,315.33
2021-02-22 01:00:00,282.17
2021-02-22 02:00:00,260.17
2021-02-22 03:00:00,242.97
2021-02-22 04:00:00,243.33
2021-02-22 05:00:00,244.37
2021-02-22 06:00:00,282.57
2021-02-22 07:00:00,311.43
2021-02-22 08:00:00,277.87
2021-02-22 09:00:00,239.9
2021-02-22 10:00:00,181.27
2021-02-22 11:00:00,135.67
2021-02-22 12:00:00,113.13
2021-02-22 13:00:00,97.6
2021-02-22 14:00:00,98.13
2021-02-22 15:00:00,150.27
2021-02-22 16:00:00,216.3
2021-02-22 17:00:00,308.73
2021-02-22 18:00:00,405.93
2021-02-22 19:00:00,439.97
2021-02-22 20:00:00,465.97
2021-02-22 21:00:00,448.87
2021-02-22 22:00:00,408.23
2021-02-22 23:00:00,348.8
2021-02-23 00:00:00,300.4
2021-02-23 01:00:00,264.57
2021-02-23 02:00:00,245.53
2021-02-23 03:00:00,232.33
2021-02-23 04:00:00,230.97
2021-02-23 05:00:00,248.7
2021-02-23 06:00:00,278.13
2021-02-23 07:00:00,322.2
2021-02-23 08:00:00,265.17
2021-02-23 09:00:00,191.37
2021-02-23 10:00:00,127.43
2021-02-23 11:00:00,109.67
2021-02-23 12:00:00,114.57
2021-02-23 13:00:00,100.94
2021-02-23 14:00:00,108.07
2021-02-23 15:00:00,125.53
2021-02-23 16:00:00,183.8
2021-02-23 17:00:00,288.33
2021-02-23 18:00:00,399.23
2021-02-23 19:00:00,415.33
2021-02-23 20:00:00,427.53
2021-02-23 21:00:00,399.2
2021-02-23 22:00:00,369.27
2021-02-23 23:00:00,335.67
2021-02-24 00:00:00,301.03
2021-02-24 01:00:00,268.1
2021-02-24 02:00:00,245.4
2021-02-24 03:00:00,219.23
2021-02-24 04:00:00,211.97
2021-02-24 05:00:00,218.67
2021-02-24 06:00:00,246.07
2021-02-24 07:00:00,263.57
2021-02-24 08:00:00,213.83
2021-02-24 09:00:00,195.27
2021-02-24 10:00:00,124.13
2021-02-24 11:00:00,95.73
2021-02-24 12:00:00,100.6
2021-02-24 13:00:00,102.97
2021-02-24 14:00:00,96.7
2021-02-24 15:00:00,115.0
2021-02-24 16:00:00,196.97
2021-02-24 17:00:00,267.77
2021-02-24 18:00:00,336.87
2021-02-24 19:00:00,387.87
2021-02-24 20:00:00,393.1
2021-02-24 21:00:00,387.2
2021-02-24 22:00:00,354.77
2021-02-24 23:00:00,313.17
2021-02-25 00:00:00,278.27
2021-02-25 01:00:00,240.47
2021-02-25 02:00:00,223.4
2021-02-25 03:00:00,221.2
2021-02-25 04:00:00,213.97
2021-02-25 05:00:00,222.4
2021-02-25 06:00:00,253.97
2021-02-25 07:00:00,266.17
2021-02-25 08:00:00,253.7
2021-02-25 09:00:00,244.87
2021-02-25 10:00:00,224.7
2021-02-25 11:00:00,164.0
2021-02-25 12:00:00,109.9
2021-02-25 13:00:00,93.9
2021-02-25 14:00:00,112.43
2021-02-25 15:00:00,136.6
2021-02-25 16:00:00,180.93
2021-02-25 17:00:00,236.33
2021-02-25 18:00:00,307.97
2021-02-25 19:00:00,361.1
2021-02-25 20:00:00,392.63
2021-02-25 21:00:00,365.3
2021-02-25 22:00:00,335.3
2021-02-25 23:00:00,292.6
2021-02-26 00:00:00,251.3
2021-02-26 01:00:00,221.87
2021-02-26 02:00:00,201.77
2021-02-26 03:00:00,202.4
2021-02-26 04:00:00,198.5
2021-02-26 05:00:00,208.5
2021-02-26 06:00:00,235.73
2021-02-26 07:00:00,246.13
2021-02-26 08:00:00,217.03
2021-02-26 09:00:00,171.57
2021-02-26 10:00:00,117.47
2021-02-26 11:00:00,79.77
2021-02-26 12:00:00,95.8
2021-02-26 13:00:00,77.23
2021-02-26 14:00:00,95.5
2021-02-26 15:00:00,109.13
2021-02-26 16:00:00,140.5
2021-02-26 17:00:00,227.27
2021-02-26 18:00:00,298.93
2021-02-26 19:00:00,335.1
2021-02-26 20:00:00,367.6
2021-02-26 21:00:00,353.6
2021-02-26 22:00:00,310.47
2021-02-26 23:00:00,279.1
2021-02-27 00:00:00,254.97
2021-02-27 01:00:00,224.6
2021-02-27 02:00:00,213.53
2021-02-27 03:00:00,207.07
2021-02-27 04:00:00,202.3
2021-02-27 05:00:00,205.07
2021-02-27 06:00:00,214.7
2021-02-27 07:00:00,214.4
2021-02-27 08:00:00,187.63
2021-02-27 09:00:00,138.6
2021-02-27 10:00:00,127.1
2021-02-27 11:00:00,89.67
2021-02-27 12:00:00,95.66
2021-02-27 13:00:00,77.37
2021-02-27 14:00:00,71.13
2021-02-27 15:00:00,129.43
2021-02-27 16:00:00,208.7
2021-02-27 17:00:00,267.8
2021-02-27 18:00:00,337.17
2021-02-27 19:00:00,356.43
2021-02-27 20:00:00,383.27
2021-02-27 21:00:00,379.57
2021-02-27 22:00:00,341.83
2021-02-27 23:00:00,290.97
2021-02-28 00:00:00,257.8
2021-02-28 01:00:00,218.97
2021-02-28 02:00:00,212.03
2021-02-28 03:00:00,206.73
2021-02-28 04:00:00,197.53
2021-02-28 05:00:00,198.43
2021-02-28 06:00:00,212.57
2021-02-28 07:00:00,209.8
2021-02-28 08:00:00,210.63
2021-02-28 09:00:00,194.9
2021-02-28 10:00:00,197.4
2021-02-28 11:00:00,234.57
2021-02-28 12:00:00,227.33
2021-02-28 13:00:00,190.43
2021-02-28 14:00:00,132.27
2021-02-28 15:00:00,163.03
2021-02-28 16:00:00,200.57
2021-02-28 17:00:00,257.57
2021-02-28 18:00:00,360.07
2021-02-28 19:00:00,399.57
2021-02-28 20:00:00,414.23
2021-02-28 21:00:00,369.97
2021-02-28 22:00:00,352.4
2021-02-28 23:00:00,298.2
2021-03-01 00:00:00,258.5
2021-03-01 01:00:00,220.47
2021-03-01 02:00:00,208.8
2021-03-01 03:00:00,205.83
2021-03-01 04:00:00,204.9
2021-03-01 05:00:00,218.63
2021-03-01 06:00:00,243.77
2021-03-01 07:00:00,269.0
2021-03-01 08:00:00,255.37
2021-03-01 09:00:00,248.5
2021-03-01 10:00:00,201.03
2021-03-01 11:00:00,214.1
2021-03-01 12:00:00,215.1
2021-03-01 13:00:00,212.77
2021-03-01 14:00:00,169.13
2021-03-01 15:00:00,210.27
2021-03-01 16:00:00,241.77
2021-03-01 17:00:00,287.07
2021-03-01 18:00:00,353.47
2021-03-01 19:00:00,391.03
2021-03-01 20:00:00,400.03
2021-03-01 21:00:00,392.83
2021-03-01 22:00:00,370.03
2021-03-01 23:00:00,321.5
2021-03-02 00:00:00,274.2
2021-03-02 01:00:00,234.83
2021-03-02 02:00:00,217.43
2021-03-02 03:00:00,208.33
2021-03-02 04:00:00,203.3
2021-03-02 05:00:00,215.5
2021-03-02 06:00:00,254.37
2021-03-02 07:00:00,275.5
2021-03-02 08:00:00,266.17
2021-03-02 09:00:00,261.53
2021-03-02 10:00:00,218.6
2021-03-02 11:00:00,213.33
2021-03-02 12:00:00,230.0
2021-03-02 13:00:00,253.5
2021-03-02 14:00:00,241.7
2021-03-02 15:00:00,233.43
2021-03-02 16:00:00,262.73
2021-03-02 17:00:00,330.33
2021-03-02 18:00:00,444.9
2021-03-02 19:00:00,476.7
2021-03-02 20:00:00,464.07
2021-03-02 21:00:00,448.3
2021-03-02 22:00:00,406.73
2021-03-02 23:00:00,332.17
2021-03-03 00:00:00,296.6
2021-03-03 01:00:00,251.43
2021-03-03 02:00:00,243.8
2021-03-03 03:00:00,231.67
2021-03-03 04:00:00,227.37
2021-03-03 05:00:00,235.64
2021-03-03 06:00:00,272.0
2021-03-03 07:00:00,299.23
2021-03-03 08:00:00,281.17
2021-03-03 09:00:00,303.9
2021-03-03 10:00:00,291.63
2021-03-03 11:00:00,272.07
2021-03-03 12:00:00,225.5
2021-03-03 13:00:00,228.6
2021-03-03 14:00:00,208.03
2021-03-03 15:00:00,195.37
2021-03-03 16:00:00,193.03
2021-03-03 17:00:00,294.5
2021-03-03 18:00:00,398.5
2021-03-03 19:00:00,456.17
2021-03-03 20:00:00,439.03
2021-03-03 21:00:00,389.9
2021-03-03 22:00:00,359.03
2021-03-03 23:00:00,312.63
2021-03-04 00:00:00,282.8
2021-03-04 01:00:00,237.8
2021-03-04 02:00:00,225.0
2021-03-04 03:00:00,211.23
2021-03-04 04:00:00,208.33
2021-03-04 05:00:00,217.43
2021-03-04 06:00:00,242.17
2021-03-04 07:00:00,226.2
2021-03-04 08:00:00,205.43
2021-03-04 09:00:00,197.23
2021-03-04 10:00:00,127.4
2021-03-04 11:00:00,94.17
2021-03-04 12:00:00,83.13
2021-03-04 13:00:00,61.87
2021-03-04 14:00:00,51.47
2021-03-04 15:00:00,90.47
2021-03-04 16:00:00,123.47
2021-03-04 17:00:00,214.83
2021-03-04 18:00:00,313.23
2021-03-04 19:00:00,367.67
2021-03-04 20:00:00,370.63
2021-03-04 21:00:00,387.87
2021-03-04 22:00:00,346.77
2021-03-04 23:00:00,303.0
2021-03-05 00:00:00,253.53
2021-03-05 01:00:00,226.63
2021-03-05 02:00:00,209.37
2021-03-05 03:00:00,202.53
2021-03-05 04:00:00,208.97
2021-03-05 05:00:00,214.8
2021-03-05 06:00:00,239.97
2021-03-05 07:00:00,248.47
2021-03-05 08:00:00,228.6
2021-03-05 09:00:00,187.17
2021-03-05 10:00:00,141.37
2021-03-05 11:00:00,120.2
2021-03-05 12:00:00,86.1
2021-03-05 13:00:00,86.13
2021-03-05 14:00:00,85.3
2021-03-05 15:00:00,106.2
2021-03-05 16:00:00,155.0
2021-03-05 17:00:00,249.47
2021-03-05 18:00:00,314.83
2021-03-05 19:00:00,360.43
2021-03-05 20:00:00,366.0
2021-03-05 21:00:00,378.63
2021-03-05 22:00:00,339.2
2021-03-05 23:00:00,301.36
2021-03-06 00:00:00,277.57
2021-03-06 01:00:00,241.8
2021-03-06 02:00:00,230.0
2021-03-06 03:00:00,222.77
2021-03-06 04:00:00,211.67
2021-03-06 05:00:00,211.67
2021-03-06 06:00:00,224.07
2021-03-06 07:00:00,226.0
2021-03-06 08:00:00,237.0
2021-03-06 09:00:00,245.4
2021-03-06 10:00:00,224.53
2021-03-06 11:00:00,220.1
2021-03-06 12:00:00,212.27
2021-03-06 13:00:00,162.6
2021-03-06 14:00:00,152.13
2021-03-06 15:00:00,154.03
2021-03-06 16:00:00,219.63
2021-03-06 17:00:00,274.33
2021-03-06 18:00:00,353.3
2021-03-06 19:00:00,403.13
2021-03-06 20:00:00,409.07
2021-03-06 21:00:00,374.9
2021-03-06 22:00:00,340.17
2021-03-06 23:00:00,289.47
2021-03-07 00:00:00,256.43
2021-03-07 01:00:00,239.7
2021-03-07 02:00:00,228.43
2021-03-07 03:00:00,217.3
2021-03-07 04:00:00,211.13
2021-03-07 05:00:00,221.57
2021-03-07 06:00:00,230.9
2021-03-07 07:00:00,215.4
2021-03-07 08:00:00,189.9
2021-03-07 09:00:00,164.63
2021-03-07 10:00:00,124.07
2021-03-07 11:00:00,131.17
2021-03-07 12:00:00,128.27
2021-03-07 13:00:00,114.67
2021-03-07 14:00:00,99.97
2021-03-07 15:00:00,105.57
2021-03-07 16:00:00,146.33
2021-03-07 17:00:00,235.0
2021-03-07 18:00:00,334.3
2021-03-07 19:00:00,395.33
2021-03-07 20:00:00,386.3
2021-03-07 21:00:00,379.23
2021-03-07 22:00:00,333.87
2021-03-07 23:00:00,299.17
2021-03-08 00:00:00,270.07
2021-03-08 01:00:00,241.43
2021-03-08 02:00:00,222.33
2021-03-08 03:00:00,204.3
2021-03-08 04:00:00,193.57
2021-03-08 05:00:00,208.63
2021-03-08 06:00:00,232.97
2021-03-08 07:00:00,238.97
2021-03-08 08:00:00,251.53
2021-03-08 09:00:00,251.47
2021-03-08 10:00:00,238.87
2021-03-08 11:00:00,226.03
2021-03-08 12:00:00,190.1
2021-03-08 13:00:00,152.57
2021-03-08 14:00:00,162.0
2021-03-08 15:00:00,162.2
2021-03-08 16:00:00,186.47
2021-03-08 17:00:00,282.33
2021-03-08 18:00:00,374.17
2021-03-08 19:00:00,381.17
2021-03-08 20:00:00,392.63
2021-03-08 21:00:00,403.53
2021-03-08 22:00:00,361.5
2021-03-08 23:00:00,305.17
2021-03-09 00:00:00,264.43
2021-03-09 01:00:00,237.97
2021-03-09 02:00:00,219.37
2021-03-09 03:00:00,210.07
2021-03-09 04:00:00,208.4
2021-03-09 05:00:00,221.5
2021-03-09 06:00:00,239.4
2021-03-09 07:00:00,251.73
2021-03-09 08:00:00,254.53
2021-03-09 09:00:00,250.03
2021-03-09 10:00:00,250.43
2021-03-09 11:00:00,234.07
2021-03-09 12:00:00,187.27
2021-03-09 13:00:00,187.57
2021-03-09 14:00:00,139.53
2021-03-09 15:00:00,168.33
2021-03-09 16:00:00,255.1
2021-03-09 17:00:00,312.97
2021-03-09 18:00:00,371.47
2021-03-09 19:00:00,396.0
2021-03-09 20:00:00,392.67
2021-03-09 21:00:00,366.0
2021-03-09 22:00:00,345.37
2021-03-09 23:00:00,314.77
2021-03-10 00:00:00,279.83
2021-03-10 01:00:00,239.4
2021-03-10 02:00:00,214.37
2021-03-10 03:00:00,204.0
2021-03-10 04:00:00,202.43
2021-03-10 05:00:00,212.13
2021-03-10 06:00:00,243.5
2021-03-10 07:00:00,250.87
2021-03-10 08:00:00,267.9
2021-03-10 09:00:00,308.63
2021-03-10 10:00:00,291.87
2021-03-10 11:00:00,257.6
